state_id,state,year,union_density,num_strikes,left_wing,state_pop,manufact,real_median_in,num_firms,manufact_per,rtw,rtw_year,ln_state_pop,ln_manufact,ln_num_firms,ln_real_median_in,num_esops_form_5500
30,NH,2004,9.9,0,1,1299500,80100,89670,33089,6.16390919584456,0,0,14.0774901330637,11.2910311330565,10.4069561798485,11.4038915439461,27
30,NH,2005,10.4,0,1,1309940,80200,87410,33282,6.12241782066354,0,0,14.0854918926017,11.2922787938546,10.4127719892833,11.3783649715745,29
30,NH,2006,10.2,0,1,1301415,78300,92370,33228,6.0165281635758,0,0,14.0789626920255,11.2683028819789,10.411148172959,11.4335575295867,29
30,NH,2007,9.7,0,1,1311894,77600,98210,33001,5.91511204411332,0,0,14.0869824525393,11.2593227061713,10.4042931430198,11.4948633221518,30
30,NH,2008,10.6,0,1,1317343,75900,92770,32334,5.76159739718509,0,0,14.0911273872115,11.2371719633837,10.3838745871616,11.4378785906473,29
30,NH,2009,10.9,0,1,1324575,67900,90270,31371,5.12617254591095,0,0,14.0966022112327,11.1257913135468,10.3536391782667,11.4105604582922,29
30,NH,2010,10.2,0,1,1316470,65800,92520,31025,4.9982149232417,0,0,14.0904644699642,11.0943751173134,10.3425486100728,11.4351801163454,29
30,NH,2011,11.2,0,1,1318194,66500,88720,30554,5.04478096547246,0,0,14.091773175929,11.1049572266439,10.3272508889257,11.3932406220242,28
30,NH,2012,10.5,0,1,1321297,66000,89600,30522,4.99509194374921,0,0,14.0941243879085,11.0974100210086,10.3262030140508,11.403110598963,29
30,NH,2013,9.6,0,1,1323459,66000,90200,30427,4.98693197144755,0,0,14.0957593217033,11.0974100210086,10.3230856511102,11.4097847060507,31
30,NH,2014,10,1,1,1328170,66400,94470,30389,4.99936002168397,0,0,14.0993126128739,11.1034523354645,10.3218359798084,11.4560376027632,31
30,NH,2015,9.7,0,1,1321843,67300,97470,30574,5.09137620731055,0,0,14.0945375328859,11.1169155156328,10.327905253561,11.4872999173313,31
30,NH,2016,9.5,0,1,1334795,68200,97360,30627,5.10939882154188,0,0,14.1042882799728,11.1301998438316,10.3296372518371,11.4861707276614,31
30,NH,2017,11.3,0,0,1342795,69000,94890,30837,5.13853566627817,0,0,14.1102638205184,11.1418617835794,10.336470546681,11.4604736049678,31
30,NH,2018,10.2,0,0,1353465,70600,100000,30879,5.21624127701862,0,0,14.1181785288178,11.1647854234813,10.3378316201947,11.5129254649702,32
30,NH,2019,10.3,0,0,1359711,71500,105300,30973,5.25847036612927,0,0,14.1227827351309,11.1774527286821,10.3408711362126,11.5645686981221,32
30,NH,2020,9.8,0,0,1377529,67300,106600,30860,4.88555957805607,0,0,14.1358018724192,11.1169155156328,10.3372161259172,11.5768387907139,32
30,NH,2021,10.1,0,0,1389741,68000,102000,31454,4.89299804783769,0,0,14.1446279568099,11.1272629841582,10.3562814400507,11.5327280922664,33
31,NJ,1999,20.7,1,0,8143412,421300,87970,201088,5.17350712453208,0,0,15.9127198147729,12.9511004479671,12.2114979021752,11.3847511262467,NA
31,NJ,2000,20.9,3,0,8414350,420500,86180,202213,4.99741513010512,0,0,15.9454491396052,12.9491997583951,12.2170768762812,11.3641934111698,161
31,NJ,2001,19.6,1,0,8511116,400100,86570,202240,4.70091113785783,0,0,15.956883631787,12.8994697948453,12.2172103899406,11.3687086142098,160
31,NJ,2002,19.9,0,0,8590300,366200,90120,203467,4.26294774338498,0,0,15.9661442176812,12.8109349112225,12.2232591085529,11.4088973945462,162
31,NJ,2003,19.6,0,1,8638396,349200,90670,204211,4.04241713392162,0,0,15.9717274753973,12.7634001029476,12.226909052018,11.4149818206401,162
31,NJ,2004,19.8,2,1,8698879,337000,87240,207431,3.87406239355669,0,0,15.9787047247482,12.7278382093345,12.242554033232,11.3764182203156,151
31,NJ,2005,20.5,0,1,8717925,329100,97200,209240,3.77498085840381,0,0,15.9808918088529,12.7041169349314,12.2512371974845,11.4845259904485,159
31,NJ,2006,20.2,1,1,8621837,322500,101400,208465,3.74050216908531,0,0,15.9698087289841,12.683858415218,12.2475264404225,11.5268283701392,166
31,NJ,2007,19.2,0,1,8623721,310000,87940,208002,3.59473596142547,0,0,15.9700272200306,12.6443275764613,12.2453029740218,11.3844100427348,168
31,NJ,2008,18.4,1,1,8636043,297000,91550,202600,3.43907504860733,0,0,15.9714550497615,12.6014874177848,12.2189888707967,11.4246405501027,161
31,NJ,2009,19.3,0,1,8707739,262600,91180,195445,3.01570821082258,0,0,15.9797227284483,12.4783872408508,12.1830342889036,11.4205908537674,156
31,NJ,2010,17.1,1,0,8791894,253900,87430,193722,2.88788741083548,0,0,15.989340718578,12.4446957676928,12.1741794206431,11.3785937521749,159
31,NJ,2011,16.2,0,0,8821155,248800,83950,191736,2.82049232781875,0,0,15.9926633717904,12.4244046398472,12.16387470483,11.3379766625057,158
31,NJ,2012,16.1,0,0,8876000,243000,88110,192704,2.73771969355566,0,0,15.9988615630346,12.4008167223227,12.1689106118414,11.3863413128608,154
31,NJ,2013,16,1,0,8899339,240900,83220,194184,2.7069426167494,0,0,16.0014875622813,12.392137188603,12.1765614421558,11.3292429825369,154
31,NJ,2014,16.5,0,0,8976373,241000,83970,194052,2.68482604276805,0,0,16.0101064611397,12.3925522124728,12.1758814433659,11.3382148711776,152
31,NJ,2015,15.4,0,0,8877140,241100,88050,193960,2.71596482650944,0,0,15.9989899910199,12.3929670641693,12.1754072312193,11.3856601139244,143
31,NJ,2016,16.1,1,0,8944469,244500,87410,194218,2.73353286818927,0,0,16.0065459103904,12.4069705878971,12.1767365184947,11.3783649715745,135
31,NJ,2017,16.2,1,0,9005644,247100,89380,194720,2.74383486622389,0,0,16.0133620498596,12.4175483919767,12.1793179082214,11.4006522224874,131
31,NJ,2018,14.9,1,1,9032872,250000,91230,195390,2.76766902044001,0,0,16.016380925767,12.4292161968444,12.1827528402086,11.4211390693395,125
31,NJ,2019,15.7,0,1,9064692,251500,106300,194740,2.77450132889237,0,0,16.0198974247599,12.4351982685219,12.1794206145327,11.57402056433,124
31,NJ,2020,16.1,0,1,9288994,238300,102600,193293,2.56540159246523,0,0,16.0443408164442,12.3812856630868,12.1719624514005,11.5385932117188,120
31,NJ,2021,16.1,0,1,9261699,241400,101700,195214,2.60643322569649,0,0,16.0413980671143,12.3942105876456,12.1818516717008,11.5297825820367,118
32,NM,1999,10.1,0,0,1739844,41300,57620,35669,2.37377603969091,0,0,14.369306011999,10.6286177789491,10.4820372431968,10.9616250086385,NA
32,NM,2000,8.3,1,0,1819046,41800,60000,35469,2.29790780442056,0,0,14.4138227458006,10.6406516185128,10.4764143545312,11.0020998412042,53
32,NM,2001,8.1,0,0,1830935,41000,55390,35333,2.23929303880258,0,0,14.4203373232996,10.6213273456864,10.4725726504193,10.9221543510271,51
32,NM,2002,7,0,0,1855059,38500,58560,35597,2.07540568790534,0,0,14.4334270594478,10.5584135202759,10.4800166436263,10.9778071486352,44
32,NM,2003,7.9,0,1,1874614,36500,56790,36049,1.94706750296328,0,0,14.4439133295265,10.5050675395706,10.4926344030773,10.9471155328715,45
32,NM,2004,6.8,0,1,1903289,36000,62440,36615,1.89146262075807,0,0,14.4590940002235,10.4912742174382,10.5082132714952,11.0419613746294,46
32,NM,2005,8.2,0,1,1928384,36200,59740,37246,1.87721947495934,0,0,14.4721929044454,10.4968143978139,10.5252998354915,10.9977570917701,43
32,NM,2006,8,0,1,1916538,37700,59670,37871,1.96708857325031,0,0,14.4660309914173,10.5374153734361,10.5419409266734,10.9965846605161,43
32,NM,2007,7.7,0,1,1942608,37000,64460,38291,1.90465600882937,0,0,14.479541958134,10.5186731916264,10.5529701606098,11.0738001553694,46
32,NM,2008,7.3,1,1,1968731,35200,59020,37549,1.78795376310933,0,0,14.4928997307159,10.4688013615862,10.5334020256792,10.9856316484969,40
32,NM,2009,6.7,0,1,2009671,30100,61290,36326,1.49775759315828,0,0,14.5134815850459,10.312280450737,10.5002890173094,11.0233719764798,43
32,NM,2010,7.4,0,1,2059179,29200,62670,35655,1.41804087939902,0,0,14.5378179176368,10.2819239882564,10.4816446684624,11.0456381432187,43
